anderga01,Garret,Anderson,Garret Joseph,,anderga01,2001,ANA,AL,anderga01,4500000,5,3,5,4,0,0,0,0,0,0,4,0,0,4,0,1,0
anderga01,Garret,Anderson,Garret Joseph,,anderga01,2001,ANA,AL,anderga01,4500000,106,94,106,100,0,0,0,0,0,0,99,1,1,100,1,8,0
anderga01,Garret,Anderson,Garret Joseph,,anderga01,2001,ANA,AL,anderga01,4500000,150,147,150,146,0,0,0,0,0,0,140,3,6,146,1,3,0
anderga01,Garret,Anderson,Garret Joseph,,anderga01,2001,ANA,AL,anderga01,4500000,154,152,154,148,0,0,0,0,0,0,130,27,4,148,4,2,0
anderga01,Garret,Anderson,Garret Joseph,,anderga01,2001,ANA,AL,anderga01,4500000,156,151,156,155,0,0,0,0,0,0,39,0,122,155,0,3,0
anderga01,Garret,Anderson,Garret Joseph,,anderga01,2001,ANA,AL,anderga01,4500000,157,156,157,153,0,0,0,0,0,0,32,116,6,153,4,0,1
anderga01,Garret,Anderson,Garret Joseph,,anderga01,2001,ANA,AL,anderga01,4500000,159,157,159,148,0,0,0,0,0,0,0,137,15,148,10,1,0
anderga01,Garret,Anderson,Garret Joseph,,anderga01,2001,ANA,AL,anderga01,4500000,161,161,161,149,0,0,0,0,0,0,144,12,0,149,12,0,0
anderga01,Garret,Anderson,Garret Joseph,,anderga01,2001,ANA,AL,anderga01,4500000,158,157,158,147,0,0,0,0,0,0,137,14,0,147,10,1,0
anderga01,Garret,Anderson,Garret Joseph,,anderga01,2001,ANA,AL,anderga01,4500000,159,159,159,144,0,0,0,0,0,0,144,0,0,144,15,0,0
anderga01,Garret,Anderson,Garret Joseph,,anderga01,2001,ANA,AL,anderga01,4500000,112,110,112,94,0,0,0,0,0,0,0,94,0,94,18,2,0
anderga01,Garret,Anderson,Garret Joseph,,anderga01,2001,ANA,AL,anderga01,4500000,142,142,142,106,0,0,0,0,0,0,106,0,0,106,36,0,0
anderga01,Garret,Anderson,Garret Joseph,,anderga01,2001,ANA,AL,anderga01,4500000,141,139,141,94,0,0,0,0,0,0,94,0,0,94,45,2,0
anderga01,Garret,Anderson,Garret Joseph,,anderga01,2001,ANA,AL,anderga01,4500000,108,105,108,85,0,0,0,0,0,0,85,0,0,85,20,3,0
anderga01,Garret,Anderson,Garret Joseph,,anderga01,2001,ANA,AL,anderga01,4500000,145,139,145,82,0,0,0,0,0,0,82,0,0,82,60,5,0
anderga01,Garret,Anderson,Garret Joseph,,anderga01,2001,ANA,AL,anderga01,4500000,135,124,135,124,0,0,0,0,0,0,124,0,0,124,1,11,0
anderga01,Garret,Anderson,Garret Joseph,,anderga01,2001,ANA,AL,anderga01,4500000,80,25,80,34,0,0,0,0,0,0,27,0,8,34,0,53,0
barteki01,Kimera,Bartee,Kimera Anotchi,,barteki01,2001,ANA,AL,barteki01,270000,110,65,110,99,0,0,0,0,0,0,4,95,2,99,2,6,16
